2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined index: drunk in /var/www/shamaal/enter.php on line 11" while reading response header from upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 475" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 475" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 569" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 569" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 574" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 574" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 579" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 579" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
2022/07/01 21:23:13 [error] 34#34: *6 FastCGI sent in stderr: "PHP message: PHP Notice:  Undefined variable: comm in /var/www/shamaal/enter.php on line 607" while reading upstream, client: 172.25.0.1, server: shamaal.local, request: "POST /enter.php HTTP/1.1", upstream: "fastcgi://172.25.0.4:9000", host: "shamaal.local", referrer: "http://shamaal.local/frames/bar.php"
